O Japão também tinha um programa de armamentos nucleares, mas lhe faltava os recursos humanos, minerais e financeiros que o Projeto Manhattan detinha e o governo japonês acabou por nunca fazer muito progresso no sentido de desenvolver uma bomba atômica.|sample-28.wav
Rafael enfatizou as formas nas quais os mitos cumpriam funções sociais comuns.|sample-29.wav
João produziu de dois mil e cinco a dois mil e seis, uma linha dedicada exclusivamente ao filme com cinquenta e cinco figuras, dezessete estatuetas de luxo, dez veículos e um conjunto de acessórios.|sample-30.wav
De certa forma traumatizados e desorientados pela ausência de referenciais urbanos, a população inicial gradativamente adaptou o espaço, que continua até os dias de hoje, de modo a contradizer muitas das suas premissas iniciais, o que acabou por confirmar e até exacerbar o que o projeto original pretendia evitar.|sample-31.wav
Os modelos internos regulam, interpretam e preveem a relação do comportamento de vinculação em si mesmo e na figura de apego.|sample-32.wav
A prevalência relatada varia entre cinco e sessenta e seis porcento, mas na maioria das populações cerca de vinte porcento dos indivíduos são afetados em algum grau, tornando-a a doença mais comum da mucosa oral.|sample-33.wav
 Quando ela ficava roxa de tanto apanhar, ele tentava reanimá- la, pegava uma câmera e a fotografava.|sample-34.wav
 Segundo Moreira, de fato desde a Conferência Rio noventa e dois, o Brasil vem exercendo papel de destaque nas negociações internacionais relacionadas ao meio ambiente, o que ficou ainda mais evidente durante as negociações para a adoção do Protocolo de Kyoto.|sample-35.wav
O seu conceito foi desenvolvido pela cantora enquanto ainda se apresentava nos concertos em dois mil e dez na Europa, após ter sido informada sobre a implantação da Proposição  no estado da Califórnia, que baniu o matrimónio entre indivíduos do mesmo género sexual.|sample-36.wav
 Em dois mil e nove fez uma parceria musical com Alicia Keys, sua amiga desde os quatorze anos de idade.|sample-37.wav
 Por outro lado, críticos influentes como Donald, um dos contribuidores da edição de mil, novecentos e onze da Encyclopaedia Britannica, ainda diziam que sua música era irremediavelmente ultrapassada, embora já fossem uma minoria.|sample-38.wav
Que consistia no desenvolvimento de criação da empresa, e receberia o patrocínio da mesma, para investir no projeto de seu quinto álbum solo.|sample-39.wav
 até mil, novecentos e onze, a China passou por oitocentos e vinte e oito períodos de fome  em algum lugar do território do império.|sample-40.wav
A oferta pública inicial do Google ocorreu seis anos depois, em dezenove de agosto de dois mil e quatro.|sample-41.wav
 Com base no exame de cadáveres, roupas de inverno e em documentos encontrados, todos mostrando serem anteriores a março de mil, novecentos e quarenta, e na dendrocronologia de árvores florestais, revelando uma idade inferior a três anos mas superior a dois, a responsabilidade do massacre foi atribuída aos soviéticos.|sample-42.wav
Em mil, novecentos e setenta e sete alguns ativistas gays bem conectados em Miami foram capazes de aprovar uma norma sobre direito civil que tornava ilegal a discriminação baseada em orientação sexual no Condado de Dade.|sample-43.wav
 As doenças da tiróide e a acromegalia podem também causar hipertensão e têm sintomas característicos.|sample-44.wav
 A menção seguinte, de Jean, viria a ser feita cerca de cem anos depois, em meados do século dezoito.|sample-45.wav
Olá Daniela, tudo bem com você?|sample-47.wav
 Contudo, ao chegar lá, Jack anuncia que demitiu-se devido à sua falta de realização, e culpa Liz por fazer- lhe preocupar-se com outras coisas além do trabalho.|sample-47.wav
As outras estruturas principais do aldeamento eram as vivendas indígenas, um grande conjunto de pavilhões dispostos regularmente, separados por alamedas retas e divididos em módulos, cada um habitado em geral por uma família, no máximo duas.|sample-48.wav
 A comissão organizadora do evento, junto a um secretário da entidade verifica a idade das atletas, na mesma medida em que verifica suas nacionalidades.|sample-49.wav
 Eles descrevem intervalos musicais, aparecem em fórmulas que contam os números primos, informam vários modelos da psicofísica e podem auxiliar na perícia contábil.|sample-50.wav
Luiz perdeu o controle durante as filmagens sob um calor de quarenta graus celsius, insultando o eletricista chefe e ignorando o pedido de Fernando  por mais tempo para preparar a iluminação.|sample-51.wav
 A interferometria de dupla polarização é um método analítico que permite medir a conformação e as alterações conformacionais das proteínas em funções de interações ou de outros estímulos.|sample-52.wav
 Na mesma ocasião, a localidade passa a ser atendida pela  Polícia e é construída a Estação do Calado, ao redor da qual se estabeleceu o núcleo urbano que corresponde ao Centro de Fabriciano.|sample-53.wav
A região sofre influência de frentes frias durante todo o ano, no entanto, entre os meses de maio e setembro, a presença de um núcleo anticiclone subtropical impede o avanço da umidade, mantendo os dias secos e ensolarados, e favorece a influência de massas de ar frio, configurando a estação seca.|sample-54.wav
 Anos depois, a cabra revela a Zeus o fim de seus irmãos e este, então, é acometido por intensa fúria.|sample-55.wav
Grêmio garantiu vaga na Copa Libertadores de dois mil e quatorze depois de dezoito anos de ausência na competição continental.|sample-56.wav
 Em mil, novecentos e noventa e quatro, através da Lei Complementar Estadual dez, foi criada a Aglomeração Urbana do Nordeste do Rio Grande do Sul, uma vez que a área se caracteriza como o embrião de uma futura região metropolitana.|sample-57.wav
 Pela lei estadual numero mil e vinte e um, de seis de novembro de mil, novecentos e seis, teve o nome simplificado para Rio Preto.|sample-58.wav
 Rumores sobre a incapacidade de Henrique de gerar filhos circulavam amplamente na época.|sample-59.wav
 As unidades alemãs tiveram grande dificuldade em lidar com as condições do Ártico.|sample-60.wav
 O tipo de selo que predominou no início retomou a tradição do período precedente, associa uma divindade sentada e outra orante, com o texto a acompanhar a imagem, muito desenvolvido, que consiste numa oração votiva, o material gravado é geralmente uma pedra dura.|sample-61.wav
Se uma maçã fosse ampliada para o tamanho da Terra, os átomos teriam aproximadamente o tamanho da maçã original.|sample-62.wav
O primeiro estádio de futebol de grande porte construído no estado foi o Estádio Vivaldo Lima, inaugurado em cinco de abril de mil, novecentos e setenta e conhecido também como Coliseu do Norte, Tartarugão e Vivaldão.|sample-63.wav
Destacam -se as indústrias de alta tecnologia e o parque metalúrgico, sendo considerado a capital do Vale do Silício Brasileiro.|sample-64.wav
Boa parte do lixo plástico flutuante não biodegrada, e em vez disso se desintegra ao longo do tempo, eventualmente se desfazendo ao nível molecular.|sample-65.wav
Dominou os Salões parisienses numa época em que Paris era a Meca da arte ocidental e em seus tempos de glória sua fama dentro da França só era comparável à do presidente da República.|sample-66.wav
 Por terem um estilo tão infantil, foi preciso ter cuidado para não ficar tão bobo.|sample-67.wav
Aos quatorze anos de idade, após querer saber a qual igreja de sua época se filiar, retirou-se para ler a Bíblia em seu quarto quando leu, em Tiago quinze E, se algum de vós tem falta de sabedoria, peça-a a Deus, que a todos dá liberalmente, e o não lança em rosto, e ser- lhe-á dada.|sample-68.wav
 O ritual de acasalamento pode repetir-se várias vezes durante algumas horas.|sample-69.wav
 Em contraste com a bela e arredondada forma ideal de Rubens, Velázquez pintou uma figura feminina mais delgada.|sample-70.wav
 Em contraste com a bela e arredondada forma ideal de Rubens, Antonio pintou uma figura feminina mais delgada.|sample-70.wav
 cinquenta e seis porcento dos cidadãos europeus são capazes de se envolver numa conversa numa língua diferente da sua língua materna.|sample-71.wav
Em dois mil e dez, de acordo com dados da amostra do censo demográfico, da população total, vinte e três seiscentos e trinta e três habitantes frequentavam creches e/ou escolas.|sample-72.wav
Mais tarde, durante uma entrevista, foi perguntado a Kelly Johnson a sua opinião sobre a aeronave, ao que este respondeu, ela chegou à expectativa do design concebido.|sample-73.wav
 Todos estes elementos estavam empacotados numa caixa ligeiramente maior que a edição normal de retalho.|sample-74.wav
No século dezenove, a baleia comum era caçada ocasionalmente pelas embarcações de pesca, mas estava relativamente em segurança por causa de sua velocidade rápida e a preferência pelo mar aberto.|sample-75.wav
 A este gênero, também bastante prestigiado pelos acadêmicos, considerado uma ramificação da pintura histórica, dedicou a maior parte da segunda fase de sua carreira, a partir da década de mil, oitocentos e oitenta.|sample-76.wav
 Os líderes nazis acreditavam que era errado que a raça superior fumasse e que o consumo de tabaco era equivalente a uma degeneração racial.|sample-77.wav
As operações não foram feitas ao acaso, antes seguiram um cuidadoso plano de aproximação faseado primeiro os muçulmanos tinham que assegurar redutos e bases ao longo da costa e após isso, usando Cízico como base, Constantinopla seria bloqueada por mar e por terra, isolando-a das regiões agrícolas vizinhas, das quais dependia para o abastecimento de víveres.|sample-78.wav
 Segundo o censo de dois mil e seis, o inglês é a única língua falada em casa por cerca de setenta e nove porcento da população.|sample-79.wav
 A mesma família provia um sacerdote para o culto paralelo de José e Marcos.|sample-80.wav
 Foi descrito por Carl Linnaeus, em mil, setecentos e sessenta e seis.|sample-81.wav
 Os mapas foram desenhados inicialmente para jogos de tiro, os produtores sentiam que esse design também era bom para outros tipos de jogabilidade.|sample-82.wav
 Em adição, o setecentos e quarenta e sete, tem duas superfícies de controle e foi desenvolvido com uma sofisticada rede de flaps com três níveis que minimizam a velocidade de aterragem e permitem que a aeronave aterre em pistas comuns a aviões mais pequenos.|sample-83.wav
Dada a sua dimensão e orientação, é provável que o painel tivesse sido realizado como peça única, mas pode ter sido concebido como uma das partes laterais de um retábulo tríptico.|sample-84.wav
 No Oceano Índico, o lugar mais ao oeste que as tartarugas de pente nidificam é na Ilha Cousine, onde a espécie está protegida legalmente desde mil, novecentos e noventa e quatro.|sample-85.wav
Embora a impressão colorida no Japão tenha origens datadas na década de mil, seiscentos e quarenta, os primeiros trabalhos usavam somente tinta preta.|sample-86.wav
 A demarcação das novas fronteiras e a mudança dos povos aldeados não transcorreram sem dificuldades.|sample-87.wav
Atualmente, se tornou um símbolo de conservação de toda a Mata Atlântica e da preservação do meio ambiente em geral, tanto no Brasil quanto no mundo.|sample-88.wav
 Contudo, assinou  em junho do ano seguinte, iniciando o trabalho de um novo projeto meses depois.|sample-89.wav
Rafaela foi enviada para as rádios norte-americanas a dois de Maio de dois mil e seis através da Def.|sample-90.wav
 Em mil, novecentos e vinte e sete, era estimado em dez milhões o número de pés de café no município.|sample-91.wav
 Os aviões da Luftwaffe descolaram para apoiar as suas tropas, contudo depararam -se com uma forte resistência no ar e muitos foram abatidos por caças aliados ou por fogo antiaéreo.|sample-92.wav
 São elas Dona Leopoldina, Dom Luís e Dona Emília, que representam os orixás, Xangô e Oxum, respectivamente.|sample-93.wav
 A Região Metropolitana de Campinas foi criada pela lei complementar estadual oitocentos e setenta, de dezenove de junho de dois mil, e atualmente é constituída por dezenove municípios, sendo a nona maior aglomeração urbana do Brasil.|sample-94.wav
 No ano de mil, novecentos e oitenta e três, em nova edição pan-americana realizada, os Jogos de Caracas na Venezuela, a equipe saiu-se mais uma vez vitoriosa, após o interrompimento do ano anterior.|sample-95.wav
 Em outras palavras, Apolo e Dioniso eram pólos complementares de uma mesma essência, e a desordem irracional, a vitalidade exuberante, a instabilidade e fugacidade das impressões dionisíacas deviam ser tornadas objetivas, fixas, compreensíveis e transmissíveis através do poder moderno, articulador e organizador do Apolo.|sample-96.wav
Sendo esta a altura máxima do Pico do Selado, localizado no distrito de São Francisco Xavier, figurando entre os trinta e dois pontos mais altos do país.|sample-97.wav
Qual é seu nome?.|sample-98.wav
 O filme foi descrito por acadêmicos como uma sátira das noções sobre beleza e satisfação pessoal da classe média norte-americana, a análise se focou na exploração dos temas de amor romântico e paterno, sexualidade, beleza, materialismo, alienação, libertação pessoal e redenção.|sample-99.wav
 Ela tirou a capa e a peça da cabeça após a primeira estrofe da canção, revelando um biquíni, com uma peruca loura esvoaçante e uma cruz enorme na sua cabeça.|sample-100.wav
Quanto aos atrativos turísticos, o principal parque urbano da cidade é o Parque Portugal, mais conhecido como Taquaral, em função do nome da lagoa, fundada em mil, novecentos e setenta e dois.|sample-101.wav
 Ao contrário da versão final, os caminhos de Leon e Elza não se cruzavam, e cada personagem jogável tinha dois parceiros de suporte em vez de apenas um.|sample-102.wav
 Neste livro, propôs a criação de duas câmaras parlamentares em lugar de uma só, como ocorria sob a Convenção, já que em sua opinião, o regime da câmara única da Convenção, cuja Constituição ele criticava, era para ele uma das causas do Terror.|sample-103.wav
 Palmira continuou a opor-se a Maruane até à rendição do líder dos Banu em setecentos e quarenta e cinco.|sample-104.wav
 A Epístola a Timóteo é também muitas vezes utilizada por muitas igrejas para negar- lhes o voto em assuntos eclesiásticos e posições de ensino para público adulto e também a permissão para o trabalho missionário.|sample-105.wav
Partindo do pressuposto de que a Internacional tivera um papel pioneiro na luta econômica, os blanquistas desejavam que ela desempenhasse um papel similar com respeito à luta política e sua transformação num partido operário revolucionário internacional.|sample-106.wav
 Inspirado pelos movimentos ginásticos, que trabalhou no exército imperial em mil, oitocentos e setenta e quatro, fundou o movimento de ginástica na Rússia.|sample-107.wav
 Ainda segundo o mesmo censo, nove ponto quinhentos e setenta e três habitantes viviam na zona urbana e quatro ponto trezentos e cinquenta na zona rural.|sample-108.wav
Eu estou muito bem,obrigado.|sample-109.wav
um, dois, três, quatro, cinco, seis, sete, oito, nove, dez, onze, doze, treze, quatorze, quinze, dezesseis, dezoito, dezenove, vinte, vinte e um ponto cento e um ponto mil, novecentos e oitenta e quatro, trinta e dois ponto mil e um, Mil novecentos e oitenta e quatro, noventa, noventa e um, trezentos e um, cem mil, Mil e um, doze, dezenove.|sample-110.wav
 A missão cristã permanente nas ilhas de Tonga somente ocorreu em mil, oitocentos e vinte e seis.|sample-111.wav
 Ipatinga tem um papel fundamental como empregador para as cidades a seu redor e em dois mil e onze, gerava sessenta e oito ponto nove  porcento do Produto Interno Bruto  metropolitano.|sample-112.wav
 Em contrapartida, o ano seguinte foi o de reorganização da associação no país.|sample-113.wav
 A escola inicia aos sete anos e é obrigatória até a oitava série.|sample-114.wav
 De repente, boom!  Ele desaparece no Trade Center.|sample-115.wav
Máximo, o Confessor, também conhecido como Máximo, o Teólogo e Máximo de Constantinopla, foi um monge e teólogo cristão.|sample-116.wav
Do total de domicílios, dezessete mil, setecentos e setenta eram próprios, sendo que dezesseis mil, seiscentos e vinte e oito eram próprios já quitados; um cento e quarenta e dois próprios em aquisição e quatro seiscentos e noventa e quatro eram alugados; um oitocentos e oitenta e um imóveis foram cedidos, sendo que oitenta e dois haviam sido cedidos por empregador e um setecentos e noventa e nove foram cedidos de outra maneira.|sample-117.wav
 No dia seguinte, a Batalha de Estalinegrado teve início quando as tropas da vanguarda do seis.|sample-118.wav
 Ele foi projetado para competir com o Boeing setecentos e oitenta e sete  e para substituir o Airbus A330.|sample-119.wav
 O sucesso de suas coloridas de mil, setecentos e sessenta e cinco em diante levou a um declínio de demanda por trabalhos de paletas limitadas.|sample-120.wav
As zonas agrícolas do município incluem seiscentos e onze hectares dedicados a culturas intensivas, cento e vinte e quatro a hortas e culturas herbáceas  e extensões mais pequenas de prados, pastagens, florestas, matas de carvalhos e coníferas.|sample-121.wav
Lista-se abaixo os profissionais envolvidos na elaboração, de acordo com o encarte de Pedro.|sample-122.wav
 O motivo dessa viagem pode ter sido a dificuldade de encontrar um bom emprego depois da confusão que se instalara na ópera da cidade, mas de acordo com Main ele teria sido convidado pelo príncipe italiano João Gastão.|sample-123.wav
O gato comeu o rato.|sample-124.wav
Samuel tinha afirmado anteriormente que tinha a intenção de lançar duas versões alternativas do álbum, uma para os Estados Unidos e uma outra versão dance com um ritmo mais acelerado para os mercados internacionais.|sample-125.wav
 Até mil, novecentos e noventa e sete, a mancha era mais escura entre mil, novecentos e sessenta e um e mil, novecentos e sessenta e seis, mil, novecentos e sessenta e oito e mil, novecentos e setenta e cinco, mil, novecentos e oitenta e nove e mil, novecentos e noventa, e mil, novecentos e noventa e dois e mil, novecentos e noventa e três.|sample-126.wav
Foram apontadas cerca de treze espécies já extintas de araras que viveram nas ilhas do Caribe, mas muitas delas tiveram suas descrições baseadas exclusivamente em relatos escritos ou desenhos antigos, e representam, na verdade, apenas espécies hipotéticas.|sample-127.wav
 A principal diferença entre os dois planetas é a inexistência de placas tectônicas em Vénus, provavelmente devido à superfície e manto secos.|sample-128.wav
 Suas óperas empregavam apenas de quarenta a sessenta pessoas, incluindo o coro, os solistas e os instrumentistas.|sample-129.wav
 Nenhuma fonte texana menciona tal plano.|sample-130.wav
 A descoberta foi anunciada pela Circular da União Astronómica Internacional.|sample-131.wav
 De acordo com Kate Kiefer, da revista Paste, trata-se de uma faixa pop sincera.|sample-132.wav
 Sobre a decisão de entrar no selo de Rhone, a artista disse.|sample-133.wav
 A temporada de mil, novecentos e oitenta e nove foi outra recordista para a indústria do cinema, com as receitas da bilheteria norte-americana somando dois ponto cinco bilhões de dólares.|sample-134.wav
 É filho de Charlotte e Abraham, ambos professores de escola pública.|sample-135.wav
 Isso não quer dizer que fosse dogmático.|sample-136.wav
Os escritos da Antiguidade Clássica nunca deixaram de ser cultivados no Império Bizantino.|sample-137.wav
 Atrelado à velocidade de avanço do rei inglês para Hastings é uma possibilidade que Haroldo pode não ter confiado nos condes Eduíno de Mércia e Morcar da Nortúmbria uma vez que o inimigo deles Tostig havia sido derrotado e ele recusou-se a levá- los junto com suas forças para o sul.|sample-138.wav
O início da carreira política foi perturbada, transando em publico com centenas de mulheres.|sample-139.wav
 No entanto, todas elas não passam de hipóteses para as quais não há provas.|sample-140.wav
 Nos Estados Unidos, atingiu a quinta colocação, e o topo do periódico genérico Dance Albums.|sample-141.wav
 Ainda em dois mil e um, saiu em turnê ao lado das demais ginastas olímpicas, no Rock and Roll, que percorreu várias cidades dos Estados Unidos.|sample-142.wav
Pelo resto da vida, ele foi muitas vezes ao talk show.|sample-143.wav
 Eles estavam tão perto que os oficiais alemães afirmaram que podiam ver as torres do Kremlin, mas então a primeira nevasca começou.|sample-144.wav
 É uma área de baixa pressão atmosférica com uma circulação fechada de ventos e diferencia-se dos ciclones extratropicais por ter um núcleo quente e um centro bastante definido em sistemas mais intensos, conhecido como olho.|sample-145.wav
 Como os minoicos foram uma potência marítima e dependiam de seus navios mercantes e de sua marinha para sobreviver, a erupção de Santorini provavelmente causou dificuldades econômicas significativas para os minoicos e, a longo prazo, a perda de seu império.|sample-146.wav
 O filme foi elogiado pelo seu visual, temas, números musicais, roteiro e dublagem, especialmente os de Kristen, Idina Menzel, e Josh.|sample-147.wav
 Do espaço, ciclones extratropicais apresentam um padrão de nuvens com o formato típico de uma vírgula.|sample-148.wav
 As forças coloniais alemãs na África Oriental Alemã, lideradas pelo coronel Paulo, lutaram contra uma campanha de guerrilha durante a Primeira Guerra Mundial e só se renderam duas semanas depois que o armistício entrou em vigor na Europa.|sample-149.wav
 O sílex foi o primeiro mineral coletado e usado para fazer ferramentas e machadinhas de pedra.|sample-150.wav
 Porém, mesmo em redução, o Catolicismo perdeu proporcionalmente menos seguidores em Porto Alegre do que entre as demais capitais brasileiras.|sample-151.wav
" A batida ""inquieta"" é acompanhada por um riff inspirado pelo rock, com a altura de Madonna sendo mais alta do que nas outras músicas do álbum."|sample-152.wav
 A operação contra Constantinopla deu-se num período em que o estado omíada atravessava um período de expansão contínua para leste e para oeste, com os exércitos muçulmanos a registarem avanços na Transoxiana, Índia e no Reino da Hispânia.|sample-153.wav
Frei Ricardo do Pilar Detalhe do Senhor dos Martírios, Mosteiro de São Bento, Rio.|sample-154.wav
 Ele não recebeu um nome oficial até o século vinte.|sample-155.wav
 Depois de uma vitória sobre o Kansas, o time deixou  virar um jogo que perdia por vinte e um a zero.|sample-156.wav
 Quando os primeiros soldados aliados desembarcaram, o número de aviões à disposição da Luftwaffe estava reduzido em mais de uma centena.|sample-157.wav
 Os homens poderiam esquiar por si mesmos, em vez de se colocarem em cima dos trenós, e a carga que podiam transportar poderia ser maior.|sample-158.wav
 Isto levou a um caos na aviação do Brasil, ocasionando grandes atrasos e interrupções no serviço aéreo doméstico e internacional.|sample-159.wav
 O triplo recobrimento proteico do vírus torna-o resistente ao  ácido do estômago e ás enzimas digestivas do trato gastrointestinal.|sample-160.wav
 O autor Roberto especula que devido a tal fato, Thales pode ter nascido numa família respeitável e rica, podendo ter chegado ao Caribe no final do século dezessete em um navio mercante.|sample-161.wav
 Pelo menos cem mortes em Cuba foram relacionadas ao furacão.|sample-162.wav
 A dezesseis de Março seguinte,  apresenta trechos nos quais Jenna faz referência aos seus supostos parceiros amorosos, e as suas brigas com outras celebridades.|sample-163.wav
 Matar muitos inimigos e fazer prisioneiros acrescentava grande prestígio e fazia parte do seu sistema de afirmação da masculinidade.|sample-164.wav
 Um mês depois foi confirmado que o filme seria uma animação em Computação Gráfica, em vez de animação desenhada à mão.|sample-165.wav
 Embora o czar e os seus assessores insistissem em que se devia partir já para a batalha, o imperador Francisco mostrava-se mais cauteloso e, como mencionado, ele era aconselhado por João, o comandante- chefe dos Russos e das tropas aliadas.|sample-166.wav
A teologia de Paulo sobre o evangelho acelerou a separação da seita messiânica dos cristãos do judaísmo, algo que Paulo não desejava.|sample-167.wav
No dia dos ataques, o então prefeito de Nova York, proclamou, Nós vamos reconstruir.|sample-168.wav
 Algumas são reproduções de pinturas de sua autoria, um hábito comum em seu tempo e que objetivava facilitar a divulgação e o comércio de suas imagens.|sample-169.wav
 No dia vinte e dois de Julho dois aviões Sabre do esquadrão colidiram em pleno voo, contudo ambos os pilotos sobreviveram.|sample-170.wav
Em um de agosto, uma tempestade de sudoeste acompanhada de neve, fez com que a placa de gelo onde o navio estava aprisionado começasse a quebrar, fazendo surgir blocos de gelo por baixo do seu casco e causando um adornamento para bombordo.|sample-171.wav
 Entre os escritores modernos que foram difusamente influenciados pela cidade estão Peter, autor de uma biografia da cidade, e Alan, que escreve no gênero de psicogeografia.|sample-172.wav
Jeferson apresenta uma religião matriarcal como envolvendo o culto universal da serpente associado à mulher e como um símbolo fundamental de sabedoria espiritual, fertilidade, vida e força.|sample-174.wav
 Godwin tinha preferência por sua própria filha em oposição a outra.|sample-175.wav
 As árvores dependem de outras espécies para sua multiplicação e crescimento, como por exemplo na polinização das flores e na dispersão de sementes.|sample-176.wav
 Porém, ela tinha se casado com seu tio o rei quinhentos.|sample-177.wav
O Internacional é considerado o melhor time do Brasil, estando entre os dez maiores do mundo.|sample-178.wav
Figura carismática e controversa, tinha um preparo intelectual único entre os artistas brasileiros de seu tempo, e alimentava uma elevada opinião sobre si mesmo e suas conquistas.|sample-179.wav
 Hoje, devido ao êxodo rural, existem menos jovens na zona rural e as comunidades têm dificuldade de formar times de futebol.|sample-180.wav
 Na quarta geração o dialeto é apenas uma memória familiar e na quinta desaparece a memória também.|sample-181.wav
 Mary viveu com seu filho e sua nora em Field, onde conheceu Arnaldo seu  atual namorado.|sample-182.wav
 Hansen alega que as questões de liberdade pessoal e tecnologia, neste caso Gênesis, estão interconectadas.|sample-183.wav
 Embora tenha se desenvolvido sobre uma matriz social eminentemente católica, é possível encontrar atualmente na cidade dezenas de denominações protestantes diferentes.|sample-184.wav
Maria e Daniela comandavam as suas frotas aéreas para que se concentrassem nas linhas de suprimento e de comunicação, por exemplo, os ataques realizados entre os dias dois e cinco de Setembro contra o sistema ferroviário polaco levaram ao colapso do serviço ferroviário.|sample-185.wav
 Os chocolates com maior quantidade de pasta de cacau em pó são de sabor e aroma mais intensos.|sample-186.wav
Pelé é considerado o melhor jogador da história.|sample-187.wav
Agente Racional tenta fazer a melhor coisa possível, ele segue o princípio da racionalidade, dada uma sequência perceptiva, o agente escolhe, segundo seus conhecimentos, as ações que melhor satisfazem seu objetivo.|sample-188.wav
